symbol,SJ_M9,SJ_M10,SJ_M7,SJ_M8
Gm29229,0,0,0,0
Gm29230,0,0,0,0
Gm29231,0,0,0,0
Gm29232,0,0,0,0
Gm29233,2,0,6,1
Gm29234,0,0,0,0
Gm29235,0,0,0,0
Gm29237,3,0,20,31
Gm29238,0,0,0,0
Gm29239,0,0,0,0
Gm29240,0,0,0,0
Gm29241,0,0,0,0
Gm29242,0,0,0,0
Gm29243,0,0,1,0
Gm29244,0,0,0,0
Gm29245,0,0,0,0
Gm29246,0,0,0,0
Gm29247,0,0,0,0
Gm29248,0,0,0,0
Gm29249,0,0,0,0
Gm29250,0,0,0,0
Gm29251,0,0,0,0
Gm29252,0,0,0,0
Gm29253,4,24,3,3
Gm29254,0,0,2,0
Gm29255,0,0,0,0
Gm29256,0,0,0,0
Gm29257,4,2,1,6
Gm29258,0,0,0,0
Gm29259,0,0,0,0
Gm2926,0,0,0,0
Gm29260,0,0,0,0
Gm29261,0,0,0,0
Gm29262,0,0,0,0
Gm29263,0,0,0,0
Gm29264,4,4,13,12
Gm29265,0,0,0,0
Gm29266,0,0,0,0
Gm29267,0,0,0,0
Gm29268,0,0,0,0
Gm29269,0,0,0,0
Gm29270,0,0,0,0
Gm29271,0,0,0,0
Gm29272,0,0,0,0
Gm29273,0,0,0,0
Gm29274,0,0,0,0
Gm29275,0,0,0,0
Gm29276,0,0,0,0
Gm29277,2,0,0,0
Gm29278,0,0,0,0
Gm29279,0,0,0,0
Gm29280,0,0,0,0
Gm29281,0,0,0,0
Gm29282,0,0,0,0
Gm29283,0,0,0,0
Gm29284,0,0,0,0
Gm29285,0,0,0,0
Gm29286,0,0,0,0
Gm29288,0,0,0,0
Gm29289,0,0,0,0
Gm29290,0,0,0,0
Gm29291,12,0,1,0
Gm29292,1,0,4,15
Gm29293,0,0,0,0
Gm29295,0,0,0,0
Gm29296,0,0,0,0
Gm29297,0,0,0,0
Gm29298,0,0,0,0
Gm29299,0,0,0,0
Gm2930,0,0,0,0
Gm29300,0,0,0,0
Gm29301,0,0,0,0
Gm29302,0,0,0,0
Gm29303,0,0,0,0
Gm29304,0,0,0,0
Gm29305,0,0,0,0
Gm29306,0,0,0,0
Gm29307,0,0,0,0
Gm29308,0,0,0,0
Gm29309,0,0,0,0
Gm29310,0,0,0,0
Gm29311,0,0,0,0
Gm29312,0,0,0,0
Gm29313,0,0,0,0
Gm29314,0,0,0,0
Gm29315,0,0,0,0
Gm29316,0,0,0,0
Gm29317,0,0,0,0
Gm29318,0,0,0,0
Gm29319,0,0,0,0
Gm29320,0,0,0,0
Gm29321,0,0,0,0
Gm29322,0,0,0,3
Gm29323,0,0,0,0
Gm29324,0,0,0,0
Gm29325,0,6,0,0
Gm29326,0,0,0,0
Gm29327,0,0,0,0
Gm29328,0,0,0,0
Gm29329,0,0,0,0
Gm29330,0,0,0,0
Gm29331,0,0,0,0
Gm29332,0,0,0,0
Gm29333,0,0,0,0
Gm29334,0,0,0,0
Gm29335,0,0,0,0
Gm29336,7,7,0,2
Gm29337,0,0,0,0
Gm29338,0,0,0,0
Gm29339,0,0,0,0
Gm29340,9,22,12,12
Gm29341,0,0,0,0
Gm29342,0,0,0,0
Gm29343,0,0,0,0
Gm29344,0,0,0,0
Gm29345,0,0,0,0
Gm29346,0,0,0,0
Gm29347,0,0,0,0
Gm29348,0,0,0,0
Gm29349,0,0,0,0
Gm29350,0,0,0,0
Gm29351,0,0,0,0
Gm29352,0,0,0,0
Gm29353,0,0,0,0
Gm29354,0,0,0,0
Gm29355,0,0,0,0
Gm29356,0,0,0,0
Gm29357,0,0,0,0
Gm29358,0,0,0,1
Gm29359,0,0,0,0
Gm29360,0,0,0,0
Gm29361,12,16,41,29
Gm29362,0,0,0,0
Gm29363,0,0,0,0
Gm29364,0,0,0,0
Gm29365,0,0,0,0
Gm29366,0,0,0,0
Gm29367,17,3,2,0
Gm29368,0,0,0,0
Gm29369,0,0,0,0
Gm29370,0,0,0,0
Gm29371,0,0,0,0
Gm29372,0,0,0,1
Gm29373,0,0,0,0
Gm29374,1,0,3,3
Gm29376,0,0,0,0
Gm29377,0,0,0,0
Gm29378,0,0,0,0
Gm29379,0,0,0,0
Gm29380,0,0,0,0
Gm29381,0,0,0,0
Gm29382,0,0,0,0
Gm29383,0,0,0,0
Gm29384,0,0,0,0
Gm29385,0,0,0,0
Gm29386,0,0,0,0
Gm29387,0,0,0,0
Gm29388,0,0,0,0
Gm29389,0,0,0,0
Gm2939,0,0,0,1
Gm29390,0,0,0,0
Gm29391,0,0,0,0
Gm29392,0,0,0,0
Gm29393,0,0,0,0
Gm29394,7,42,11,6
Gm29395,0,0,0,0
Gm29396,0,0,0,0
Gm29397,0,0,0,0
Gm29398,0,0,0,0
Gm29399,0,0,0,0
Gm29400,0,0,0,0
Gm29401,0,0,0,0
Gm29402,0,0,0,0
Gm29403,0,0,0,0
Gm29404,0,0,0,0
Gm29405,0,0,0,0
Gm29406,0,0,0,0
Gm29407,0,0,0,0
Gm29408,7,4,13,9
Gm29409,0,0,0,0
Gm29410,0,0,0,0
Gm29411,0,0,0,0
Gm29412,0,0,0,0
Gm29413,0,0,0,0
Gm29414,0,0,0,0
Gm29416,0,0,0,0
Gm29417,0,0,0,0
Gm29418,0,0,0,0
Gm29420,0,0,0,0
Gm29421,0,0,0,0
Gm29422,0,0,0,0
Gm29423,0,0,0,0
Gm29424,0,0,0,0
Gm29425,0,0,0,0
Gm29426,0,0,0,0
Gm29427,0,0,0,0
Gm29428,0,0,0,0
Gm29429,0,0,0,0
Gm29430,0,0,0,0
Gm29431,0,0,0,0
Gm29432,0,0,0,0
Gm29433,0,0,0,0
Gm29434,0,0,0,0
Gm29435,0,0,0,0
Gm29436,0,0,0,0
Gm29437,0,0,0,0
Gm29438,4,0,4,1
Gm29439,0,0,0,3
Gm29441,0,0,0,1
Gm29442,0,0,0,0
Gm29443,0,0,0,0
Gm29444,0,0,0,0
Gm29445,0,0,0,0
Gm29446,0,0,0,0
Gm29447,0,0,0,0
Gm29448,0,0,0,0
Gm29449,0,0,0,0
Gm29450,0,0,0,0
Gm29451,0,0,0,0
Gm29452,0,0,0,0
Gm29453,0,0,0,0
Gm29454,0,0,0,0
Gm29455,0,0,0,0
Gm29456,0,0,0,0
Gm29457,0,0,0,0
Gm29458,0,0,0,0
Gm29459,0,0,0,0
Gm29460,0,0,1,1
Gm29461,0,0,0,0
Gm29462,0,0,0,0
Gm29464,0,0,0,2
Gm29466,0,0,0,0
Gm29467,0,0,0,0
Gm29468,0,0,0,0
Gm29469,0,0,0,0
Gm29470,0,0,0,0
Gm29471,0,0,0,0
Gm29472,0,0,0,0
Gm29473,0,0,0,0
Gm29474,0,0,0,0
Gm29475,0,0,0,0
Gm29476,0,0,0,0
Gm29477,0,0,0,3
Gm29478,0,0,0,0
Gm29479,0,0,0,0
Gm29480,3,0,0,2
Gm29481,0,0,0,0
Gm29482,0,0,0,0
Gm29483,0,0,0,1
Gm29484,0,0,0,0
Gm29485,0,0,0,0
Gm29486,2,23,0,0
Gm29487,0,0,0,0
Gm29488,0,1,2,0
Gm29489,0,0,0,0
Gm29490,0,0,0,0
Gm29491,0,0,1,3
Gm29492,0,0,0,0
Gm29495,0,0,0,0
Gm29496,0,0,0,0
Gm29497,0,0,0,0
Gm29498,0,0,0,0
Gm29499,0,0,0,0
Gm2950,0,0,0,0
Gm29500,0,0,0,0
Gm29501,0,0,0,0
Gm29502,0,0,0,1
Gm29503,0,0,0,0
Gm29504,0,0,0,0
Gm29505,0,0,0,0
Gm29506,0,0,0,0
Gm29507,0,0,0,0
Gm29508,0,0,0,0
Gm29509,0,0,0,0
Gm2951,0,0,0,0
Gm29511,0,0,0,0
Gm29512,0,0,0,0
Gm29513,0,0,0,0
Gm29514,13,31,42,33
Gm29515,0,0,0,0
Gm29516,0,0,0,0
Gm29517,0,0,0,0
Gm29518,0,0,0,0
Gm29519,0,0,0,0
Gm29520,0,0,0,0
Gm29521,0,0,0,0
Gm29522,0,0,0,0
Gm29523,0,0,0,0
Gm29524,0,0,0,0
Gm29525,0,0,0,0
Gm29526,0,0,0,0
Gm29527,0,0,0,0
Gm29528,0,0,0,0
Gm29529,0,0,0,0
Gm29530,0,0,0,0
Gm29531,0,0,0,0
Gm29532,0,0,0,0
Gm29533,0,0,0,0
Gm29534,0,0,0,0
Gm29535,0,0,0,0
Gm29536,0,0,0,2
Gm29537,0,0,0,0
Gm29538,0,0,0,0
Gm29539,3,0,30,28
Gm29540,0,0,0,0
Gm29541,0,0,0,1
Gm29542,0,0,0,0
Gm29543,0,0,1,0
Gm29544,0,0,0,0
Gm29545,0,0,0,0
Gm29546,0,0,0,0
Gm29547,0,0,0,0
Gm29548,0,0,0,0
Gm29549,0,0,0,0
Gm29550,0,0,0,0
Gm29551,0,0,0,0
Gm29552,0,0,0,0
Gm29553,0,0,0,0
Gm29554,0,0,0,0
Gm29555,0,0,0,0
Gm29556,0,0,0,0
Gm29557,0,0,0,0
Gm29558,0,0,0,0
Gm29559,0,0,0,0
Gm2956,0,0,0,0
Gm29560,0,0,0,0
Gm29561,0,0,0,0
Gm29562,1109,1865,1920,1903
Gm29563,0,0,0,0
Gm29564,0,0,0,0
Gm29565,0,0,0,0
Gm29566,0,0,0,0
Gm29567,0,0,0,0
Gm29568,0,2,0,0
Gm29569,0,0,0,0
Gm29570,0,0,0,5
Gm29571,0,0,0,0
Gm29572,0,0,0,0
Gm29573,0,0,0,0
Gm29574,0,0,0,0
Gm29575,0,0,0,0
Gm29576,0,0,0,0
Gm29577,0,0,0,0
Gm29578,0,0,0,0
Gm29579,0,0,0,0
Gm29580,0,0,0,0
Gm29581,0,0,0,0
Gm29582,0,0,0,0
Gm29584,0,0,0,0
Gm29585,5,0,11,10
Gm29586,0,0,0,0
Gm29587,0,0,0,0
Gm29588,0,0,0,0
Gm2959,0,0,1,4
Gm29590,0,6,0,0
Gm29591,0,0,0,0
Gm29592,0,0,0,0
Gm29593,0,0,1,0
Gm29594,0,0,0,0
Gm29595,0,0,0,0
Gm29596,0,0,2,0
Gm29597,0,0,0,0
Gm29598,0,0,0,0
Gm29599,0,0,0,0
Gm29600,0,0,0,0
Gm29601,0,0,0,0
Gm29602,0,0,0,0
Gm29603,0,3,0,0
Gm29604,0,0,0,0
Gm29605,0,0,0,0
Gm29606,0,0,0,0
Gm29607,0,0,0,0
Gm29608,0,0,0,0
Gm29609,29,12,51,61
Gm2961,0,0,0,0
Gm29610,1,3,2,0
Gm29611,0,0,0,0
Gm29612,0,0,0,0
Gm29613,0,0,0,0
Gm29614,0,0,0,0
Gm29615,0,0,0,0
Gm29616,0,0,0,0
Gm29617,0,0,0,0
Gm29618,0,0,0,0
Gm2962,0,2,1,0
Gm29622,0,0,0,0
Gm29623,0,0,0,0
Gm29624,0,0,0,0
Gm29625,0,0,0,0
Gm29626,0,0,0,0
Gm29627,0,0,0,0
Gm29628,0,0,0,0
Gm29629,0,0,0,0
Gm29630,0,0,0,0
Gm29631,0,0,0,0
Gm29632,0,0,0,0
Gm29633,0,0,0,0
Gm29634,0,0,0,0
Gm29635,0,0,0,0
Gm29636,0,0,0,0
Gm29637,0,0,0,0
Gm29638,0,0,0,0
Gm29639,0,0,0,0
Gm29640,0,0,0,0
Gm29641,0,0,0,0
Gm29642,0,0,1,1
Gm29644,0,0,0,0
Gm29645,0,0,0,0
Gm29646,0,0,0,0
Gm29647,0,0,0,0
Gm29648,0,0,0,0
Gm29649,0,0,0,0
Gm2965,0,0,0,0
Gm29650,1,0,1,2
Gm29651,0,0,0,0
Gm29652,0,0,0,0
Gm29653,0,0,0,0
Gm29654,0,0,0,0
Gm29655,0,0,0,0
Gm29656,0,0,0,0
Gm29657,0,0,0,1
Gm29658,0,0,0,0
Gm29659,0,0,0,0
Gm2966,0,0,0,0
Gm29660,0,0,0,0
Gm29661,0,0,0,0
Gm29662,0,0,0,0
Gm29663,0,0,0,0
Gm29664,0,0,0,0
Gm29665,0,0,0,0
Gm29666,57,82,87,104
Gm29667,4,0,1,0
Gm29668,0,0,0,0
Gm29670,0,0,0,0
Gm29671,0,0,0,0
Gm29672,0,0,0,0
Gm29674,1,0,1,5
Gm29675,6,8,7,7
Gm29676,0,0,0,5
Gm29678,0,0,0,0
Gm29680,0,0,0,0
Gm29681,0,0,0,0
Gm29682,0,0,0,0
Gm29683,5,31,20,48
Gm29684,0,0,2,0
Gm29685,0,0,0,0
Gm29687,0,0,0,0
Gm29689,1,2,0,0
Gm29696,0,0,0,0
Gm29697,0,0,3,0
Gm29704,0,0,0,0
Gm29705,0,0,0,0
Gm29707,6,0,0,1
Gm29717,0,0,0,0
Gm29718,0,0,0,0
Gm29724,0,0,0,0
Gm29725,0,0,0,0
Gm29730,0,0,0,0
Gm29735,0,0,0,0
Gm29736,2,0,0,0
Gm29739,0,0,0,0
Gm2974,2,0,2,5
Gm29740,0,0,0,0
Gm29741,0,0,0,0
Gm29742,0,0,0,0
Gm29745,0,0,0,0
Gm29747,0,0,0,0
Gm2975,0,0,0,0
Gm29753,0,0,0,0
Gm29754,0,0,0,0
Gm29755,0,0,0,0
Gm29759,0,0,0,0
Gm2976,0,0,0,0
Gm29761,1,0,4,7
Gm29763,0,0,0,0
Gm29764,0,0,0,0
Gm29767,0,0,0,0
Gm29771,0,0,0,0
Gm29773,10,22,37,26
Gm29774,0,0,0,0
Gm29776,0,0,7,10
Gm29778,0,0,0,0
Gm29781,0,0,0,0
Gm29783,0,0,0,0
Gm29784,0,0,0,0
Gm29785,0,0,0,0
Gm29787,0,0,0,0
Gm2979,0,0,0,0
Gm29791,0,0,0,0
Gm29793,0,0,0,0
Gm29794,0,0,2,0
Gm29797,0,0,0,0
Gm29799,0,0,0,0
Gm29800,0,0,0,0
Gm29803,0,0,0,0
Gm29807,0,0,0,0
Gm29808,0,2,0,0
Gm29809,0,0,0,0
Gm2981,0,0,0,0
Gm29811,0,0,0,0
Gm29813,0,0,0,0
Gm29815,0,0,0,0
Gm29817,0,0,0,0
Gm29818,0,0,0,0
Gm29824,0,0,0,0
Gm29825,0,0,0,0
Gm29839,0,0,0,0
Gm29844,0,13,1,0
Gm29848,2,0,0,0
Gm29856,0,0,0,1
Gm2986,0,0,1,0
Gm29865,0,0,1,0
Gm29866,0,0,0,0
Gm2987,0,0,0,0
Gm29884,0,0,0,0
Gm29895,0,0,7,7
Gm2990,0,0,0,0
Gm29904,0,0,0,0
Gm29909,0,0,0,0
Gm2991,0,0,0,0
Gm29918,0,0,0,0
Gm29920,0,0,0,0
Gm29926,0,0,0,0
Gm29927,0,0,0,0
Gm29950,0,0,0,0
Gm2996,0,0,0,0
Gm29961,0,0,0,0
Gm29968,0,0,1,3
Gm29977,0,0,0,0
Gm2999,0,1,1,4
Gm29994,4,10,4,1
Gm29999,0,0,0,0
Gm2a,16207,14245,3279,2801
Gm30003,0,0,11,7
Gm30008,0,0,0,0
Gm3002,0,0,0,0
Gm30023,0,0,0,0
Gm30025,37,19,83,55
Gm30034,0,0,0,0
Gm30043,0,0,0,0
Gm30045,0,0,0,0
Gm3005,0,0,0,0
Gm30052,0,0,0,0
Gm30054,0,0,5,0
Gm30055,4,0,8,9
Gm30074,20,15,16,9
Gm30075,1,0,7,12
Gm3008,0,2,9,16
Gm30083,0,0,0,0
Gm30085,0,0,0,0
Gm30097,0,0,0,0
Gm3010,0,0,0,0
Gm30108,4,3,11,9
Gm3011,0,0,0,0
Gm3012,0,0,0,0
Gm30122,4,4,15,12
Gm30127,0,0,0,0
Gm30132,0,0,0,0
Gm30146,3,0,1,0
Gm3015,0,0,0,1
Gm30155,0,0,0,0
Gm30159,0,0,0,0
Gm30165,1,0,5,10
Gm3017,0,0,0,0
Gm30173,0,0,0,0
Gm30174,0,0,0,0
Gm30175,0,0,0,0
Gm30177,0,0,5,3
Gm30191,0,0,1,0
Gm30196,0,0,0,0
Gm30198,2,0,0,1
Gm3020,0,0,4,2
Gm30211,0,0,0,0
Gm30214,0,0,0,1
Gm30228,0,0,0,0
Gm30232,0,0,0,0
Gm30238,2,8,31,41
Gm30239,0,0,0,0
Gm30246,0,0,0,0
Gm3025,0,0,0,0
Gm30262,3,1,1,0
Gm3027,0,0,0,0
Gm30270,0,0,0,0
Gm30275,0,0,0,0
Gm3028,0,0,0,0
Gm30280,0,0,0,0
Gm30285,0,0,6,6
Gm3029,0,0,0,0
Gm30292,0,0,0,0
Gm3030,0,0,0,0
Gm30301,0,0,0,0
Gm30302,0,0,0,0
Gm30312,0,0,0,0
Gm30313,0,0,0,0
Gm30329,34,20,6,1
Gm3033,0,0,0,3
Gm30332,0,0,0,0
Gm30339,0,0,9,9
Gm30340,0,0,0,0
Gm30341,0,0,0,0
Gm30346,0,0,0,2
Gm30353,0,0,0,0
Gm30363,1,0,7,7
Gm30371,6,42,54,62
Gm30373,14,14,22,25
Gm30382,0,0,1,0
Gm30400,3,1,11,7
Gm30409,0,0,0,0
Gm30411,6,0,0,0
Gm30414,0,0,1,1
Gm3043,0,0,0,0
Gm30437,0,0,0,0
Gm3045,0,0,0,0
Gm30459,0,0,0,0
Gm30467,0,0,0,0
Gm3047,0,0,0,0
Gm30484,0,0,0,0
Gm30489,5,7,5,2
Gm30498,0,0,0,0
Gm30504,0,0,0,0
Gm30517,0,0,0,0
Gm3052,78,664,134,129
Gm30524,0,0,0,0
Gm3053,0,0,0,0
Gm30534,0,0,0,0
Gm3054,0,0,0,0
Gm3055,52,81,362,414
Gm30551,0,0,0,2
Gm30556,0,0,0,0
Gm30557,0,0,0,0
Gm30563,0,0,0,1
Gm30564,0,0,1,2
Gm30567,0,0,0,0
Gm30570,0,0,0,0
Gm30584,0,0,0,0
Gm30598,0,0,0,0
Gm30600,0,0,0,0
Gm30606,0,0,0,0
Gm30613,0,0,0,0
Gm30619,0,0,0,0
Gm30624,0,0,0,0
Gm30638,0,0,0,0
Gm30646,0,0,0,0
Gm30648,0,0,0,0
Gm30652,0,0,0,0
Gm30655,0,1,3,7
Gm30667,0,0,0,0
Gm30671,0,0,2,1
Gm30674,0,0,0,0
Gm30676,0,0,0,0
Gm30684,0,0,1,0
Gm30686,0,0,0,0
Gm30691,0,0,0,0
Gm30692,0,0,0,0
Gm30694,0,0,0,0
Gm30698,0,0,1,2
Gm30705,0,0,0,0
Gm30708,0,0,0,0
Gm30709,0,0,0,0
Gm30717,0,0,0,0
Gm3072,0,0,0,0
Gm30725,0,0,0,0
Gm30731,0,0,0,0
Gm30735,0,0,0,0
Gm30737,0,0,0,0
Gm30738,0,0,0,0
Gm30747,0,0,0,0
Gm3076,0,0,0,0
Gm3077,0,0,1,0
Gm30771,0,0,2,1
Gm30781,0,0,0,0
Gm30784,0,0,0,0
Gm30790,0,0,0,0
Gm30806,5,2,4,2
Gm30808,0,0,0,0
Gm3081,7,0,1,0
Gm30835,0,0,0,0
Gm30839,0,0,0,0
Gm3084,0,0,0,0
Gm30849,0,0,0,0
Gm30853,0,0,0,0
Gm30858,0,0,0,0
Gm3086,0,3,14,15
Gm30873,0,0,0,4
Gm3089,0,0,0,0
Gm30893,0,0,0,0
Gm30906,0,0,0,4
Gm3091,0,0,0,0
Gm30918,5,0,0,0
Gm30928,0,0,0,0
Gm30929,0,0,0,0
Gm30931,0,0,0,0
Gm30932,0,0,0,0
Gm30933,0,0,0,0
Gm30934,2,6,25,13
Gm30946,0,0,0,0
Gm30948,78,146,921,876
Gm3095,0,0,0,0
Gm30954,0,0,0,0
Gm3096,0,0,0,0
Gm30970,0,0,2,1
Gm30978,4,7,25,24
Gm3099,0,0,0,0
Gm31013,0,0,0,0
Gm3102,0,0,0,0
Gm31024,5,11,23,23
Gm31025,0,0,0,0
Gm31026,3,0,0,0
Gm3103,0,0,0,0
Gm31036,0,0,0,1
Gm3104,0,0,0,0
Gm31045,0,0,1,0
Gm31048,0,0,0,0
Gm31049,0,0,0,0
Gm3106,0,0,0,0
Gm31063,0,0,0,0
Gm31072,0,0,0,0
Gm31104,0,0,0,0
Gm31105,10,0,9,9
Gm31107,0,0,0,0
Gm31108,0,0,0,0
Gm3111,0,0,0,0
Gm31121,0,0,0,0
Gm31123,0,0,0,0
Gm31126,0,0,0,0
Gm31135,0,0,1,0
Gm31138,0,5,1,2
Gm3115,0,0,1,0
Gm31152,0,0,4,9
Gm3116,0,0,0,0
Gm31166,28,23,56,34
Gm31172,0,0,0,0
Gm31181,0,0,0,4
Gm31182,0,0,1,8
Gm31186,0,0,0,0
Gm31191,0,0,0,0
Gm3121,0,0,0,0
Gm31211,0,0,0,0
Gm31218,0,0,0,0
Gm31219,0,0,0,0
Gm31224,0,0,1,1
Gm31227,0,0,0,0
Gm3123,0,0,0,0
Gm31230,0,0,0,0
Gm31243,0,0,0,0
Gm31251,0,0,0,0
Gm31256,0,0,0,0
Gm31258,7,11,40,39
Gm3126,0,0,0,0
Gm31260,0,0,0,0
Gm31266,2,0,2,1
Gm31267,0,0,0,0
Gm3127,0,0,0,0
Gm31274,0,0,0,0
Gm31282,0,0,1,0
Gm31294,0,0,0,0
Gm31305,0,0,0,0
Gm31306,0,0,1,0
Gm3131,0,0,0,0
Gm31314,0,0,0,0
Gm31326,0,0,0,0
Gm31333,0,0,4,0
Gm31335,0,0,0,0
Gm31342,0,0,4,2
Gm31343,0,0,0,0
Gm31363,0,0,0,0
Gm31369,0,0,2,0
Gm3137,0,0,0,0
Gm31371,0,0,2,0
Gm31373,0,0,0,0
Gm31374,8,15,10,2
Gm31378,0,0,0,2
Gm3138,0,0,0,0
Gm3139,0,0,0,0
Gm31392,6,23,52,54
Gm31393,0,0,0,0
Gm3140,0,0,0,0
Gm31401,0,0,0,0
Gm31406,0,0,0,0
Gm31408,2,0,0,0
Gm31409,0,0,0,0
Gm3141,0,0,0,0
Gm31410,0,3,1,0
Gm31415,0,1,2,0
Gm3142,0,0,0,0
Gm31422,0,0,0,0
Gm3143,0,0,0,0
Gm31432,0,0,0,0
Gm31447,0,0,0,0
Gm3145,0,0,0,0
Gm31450,0,0,0,0
Gm31452,0,0,0,0
Gm31456,0,0,0,0
Gm31458,0,0,0,0
Gm31462,0,4,4,6
Gm31463,0,0,0,0
Gm31466,0,0,0,0
Gm3147,0,0,0,1
Gm31479,0,5,3,2
Gm3148,0,0,0,0
Gm3149,0,0,0,0
Gm31497,0,0,0,0
Gm3150,0,0,1,0
Gm31508,0,0,0,0
Gm31510,0,0,0,0
Gm31511,0,0,0,0
Gm31513,3,7,7,3
Gm31517,3,8,3,7
Gm31518,0,0,1,2
Gm31520,0,0,0,0
Gm31522,0,0,0,0
Gm31532,0,0,0,1
Gm31544,8,0,4,3
Gm31545,0,8,7,11
Gm31557,0,0,0,0
Gm31562,0,0,0,0
Gm31571,0,0,0,0
Gm31572,0,0,0,0
Gm31577,0,0,0,0
Gm31579,0,0,0,0
Gm31583,0,0,0,0
Gm3159,0,0,0,0
Gm31592,0,0,0,0
Gm31597,48,28,18,11
Gm3160,0,0,0,0
Gm31600,0,1,2,5
Gm31614,2,15,20,31
Gm31630,0,0,0,1
Gm3164,0,0,0,0
Gm31651,0,0,0,0
Gm31659,0,0,0,0
Gm31663,0,0,0,1
Gm31678,0,0,0,0
Gm31683,0,0,2,1
Gm31693,9,4,4,6
Gm31698,0,0,0,0
Gm3170,0,0,0,0
Gm31711,0,0,0,0
Gm31717,0,0,0,0
Gm31718,37,16,19,15
Gm31727,0,0,0,0
Gm31728,6,0,3,4
Gm3173,0,0,0,0
Gm31747,0,0,0,0
Gm31748,4,8,6,11
Gm31749,0,0,3,4
Gm31752,0,0,0,0
Gm3176,0,0,0,0
Gm31763,6,7,13,12
Gm31774,0,0,0,0
Gm31784,0,0,0,0
Gm31786,0,0,0,0
Gm31793,3,0,12,11
Gm31804,0,0,0,0
Gm31805,14,53,65,80
Gm31812,1,1,5,7
Gm31814,8,18,0,0
Gm31816,0,0,0,0
Gm3182,0,0,0,0
Gm31822,0,0,0,0
Gm3183,0,0,0,0
Gm31831,0,0,0,0
Gm31834,10,1,18,11
Gm31848,0,0,0,0
Gm31849,0,0,0,0
Gm31861,0,0,0,0
Gm3187,0,0,0,0
Gm31881,4,0,0,1
Gm31887,0,0,0,0
Gm3189,0,0,0,0
Gm31897,0,0,0,0
Gm31898,0,0,0,0
Gm31904,0,0,0,0
Gm3191,0,0,0,0
Gm31925,0,0,0,0
Gm31931,0,0,0,0
Gm31938,0,0,0,0
Gm3194,0,0,0,5
Gm31941,0,0,0,0
Gm31942,0,0,0,0
Gm31946,1,0,0,0
Gm3198,0,0,0,0
Gm31983,0,0,0,0
Gm31992,0,0,0,0
Gm3200,14,10,1,1
Gm32004,0,0,0,0
Gm32005,0,0,0,0
Gm32014,0,0,1,2
Gm32017,2,0,2,4
Gm32023,0,0,3,3
Gm32025,0,0,0,0
Gm3203,0,0,1,0
Gm32031,7,1,27,35
Gm32033,0,0,0,0
Gm32036,0,0,2,2
Gm32050,0,0,1,0
Gm32051,10,2,16,21
Gm32052,0,0,0,0
Gm32061,0,0,0,0
Gm32063,0,0,0,0
Gm32067,0,0,0,0
Gm32072,0,0,0,0
Gm3208,0,0,0,0
Gm32089,8,0,0,0
Gm32090,0,0,0,0
Gm32093,0,0,0,0
Gm32098,6,5,0,0
Gm32102,0,0,0,0
Gm32105,0,0,0,0
Gm3211,0,0,0,0
Gm32111,0,0,0,0
Gm32114,0,0,0,0
Gm32122,0,0,0,0
Gm32123,0,0,0,0
Gm32126,0,0,0,0
Gm3213,0,0,0,0
Gm32141,0,0,0,0
Gm32151,0,0,0,0
Gm32158,0,0,1,0
Gm3216,0,0,0,0
Gm32171,0,0,0,0
Gm32172,0,0,0,0
Gm32175,0,0,0,0
Gm32180,0,0,0,0
Gm32181,0,0,0,0
Gm32184,0,0,0,0
Gm3219,85,146,41,25
Gm32200,2,0,1,1
Gm3221,0,0,0,0
Gm32219,0,6,2,4
Gm3222,4,0,6,3
Gm32220,0,0,0,0
Gm32222,0,0,0,0
Gm32224,0,0,0,0
Gm32235,0,0,0,0
Gm32243,0,0,0,0
Gm32250,0,0,0,1
Gm32255,0,0,1,0
Gm32256,0,0,0,0
Gm3226,3,8,5,0
Gm3227,0,0,0,0
Gm32281,0,0,0,0
Gm32283,0,0,0,0
Gm32284,0,0,0,0
Gm32295,0,0,0,0
Gm32296,3,0,0,1
Gm32300,0,0,0,0
Gm32305,0,0,0,0
Gm32308,0,0,0,0
Gm3233,0,0,0,0
Gm32335,0,1,0,1
Gm32338,0,0,0,0
Gm3234,0,0,0,0
Gm32340,0,0,0,0
Gm32347,0,0,0,0
Gm3235,10,94,2,8
Gm32351,0,0,0,0
Gm32352,0,0,0,0
Gm32364,0,0,1,0
Gm32365,0,0,0,0
Gm32369,2,0,1,2
Gm32376,0,0,0,0
Gm3238,0,0,0,0
Gm32381,0,0,0,0
Gm32389,0,0,0,0
Gm3239,0,0,0,0
Gm32390,0,0,0,0
Gm32391,0,0,0,0
Gm32401,3,0,0,0
Gm32405,0,0,0,0
Gm3242,0,0,0,0
Gm32443,0,0,2,0
Gm32444,0,0,0,0
Gm32447,0,0,0,0
Gm32453,0,0,0,0
Gm32455,0,0,0,0
Gm32460,0,0,0,0
Gm32468,0,0,0,0
Gm32479,0,0,0,0
Gm3248,0,0,0,0
Gm32486,0,0,0,0
Gm32496,4,2,2,1
Gm3250,0,0,0,0
Gm32507,0,0,0,0
Gm32511,0,0,0,0
Gm32515,0,0,1,1
Gm3252,0,0,0,0
Gm32526,0,0,0,0
Gm32531,0,0,0,0
Gm32536,0,0,0,0
Gm32540,0,0,0,1
Gm32552,3,2,13,9
Gm32554,0,0,0,0
Gm32567,0,0,0,0
Gm32568,2,0,0,0
Gm32569,0,0,0,5
Gm3257,0,0,2,5
